status,method,path,family,laravelRouteName,laravelHandler,laravelView,auth,tenantScoped,gates,apiNeeds,webUkView,laravelRouteFile,laravelControllerFile,webUkFile,laravelMiddleware
extra-web-uk,GET,/admin,admin,,,,,,,,admin/dashboard,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/admin/categories,admin,,,,,,,,admin/categories/index,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/admin/categories/{param}/edit,admin,,,,,,,,admin/categories/form,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/admin/categories/new,admin,,,,,,,,admin/categories/form,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/admin/config,admin,,,,,,,,admin/config/index,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/admin/moderation,admin,,,,,,,,admin/moderation/index,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/admin/roles,admin,,,,,,,,admin/roles/index,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/admin/roles/{param}/edit,admin,,,,,,,,admin/roles/form,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/admin/roles/new,admin,,,,,,,,admin/roles/form,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/admin/users,admin,,,,,,,,admin/users/index,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/admin/users/{param},admin,,,,,,,,admin/users/view,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/admin/users/{param}/edit,admin,,,,,,,,admin/users/edit,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/categories/{param}/delete,admin,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/categories/{param}/edit,admin,,,,,,,,admin/categories/form,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/categories/new,admin,,,,,,,,admin/categories/form,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/config,admin,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/moderation/{param}/approve,admin,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/moderation/{param}/reject,admin,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/roles/{param}/delete,admin,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/roles/{param}/edit,admin,,,,,,,,admin/roles/form,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/roles/new,admin,,,,,,,,admin/roles/form,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/users/{param}/activate,admin,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/users/{param}/edit,admin,,,,,,,,admin/users/edit,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,POST,/admin/users/{param}/suspend,admin,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\admin.js,
extra-web-uk,GET,/connections/pending,connections,,,,,,,,connections/pending,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\connections.js,
extra-web-uk,GET,/events/my,events,,,,,,,,events/my,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\events.js,
extra-web-uk,POST,/events/{param}/rsvp/remove,events,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\events.js,
extra-web-uk,GET,/feed/{param},feed,,,,,,,,feed/detail,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
extra-web-uk,GET,/feed/{param}/edit,feed,,,,,,,,feed/edit,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
extra-web-uk,GET,/feed/new,feed,,,,,,,,feed/new,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
extra-web-uk,POST,/feed/{param}/comments,feed,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
extra-web-uk,POST,/feed/{param}/comments/{param}/delete,feed,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
extra-web-uk,POST,/feed/{param}/delete,feed,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
extra-web-uk,POST,/feed/{param}/edit,feed,,,,,,,,feed/edit,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
extra-web-uk,POST,/feed/{param}/like,feed,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
extra-web-uk,POST,/feed/{param}/unlike,feed,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
extra-web-uk,POST,/feed/new,feed,,,,,,,,feed/new,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\feed.js,
extra-web-uk,GET,/groups/{param}/members,groups,,,,,,,,groups/members,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\groups.js,
extra-web-uk,GET,/groups/my,groups,,,,,,,,groups/my,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\groups.js,
extra-web-uk,POST,/groups/{param}/members/{param}/remove,groups,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\groups.js,
extra-web-uk,POST,/groups/{param}/members/{param}/role,groups,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\groups.js,
extra-web-uk,POST,/groups/{param}/members/add,groups,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\groups.js,
extra-web-uk,POST,/groups/{param}/transfer-ownership,groups,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\groups.js,
extra-web-uk,GET,/health,health,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\server.js,
extra-web-uk,GET,/listings/{param}/delete,listings,,,,,,,,listings/delete,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\listings.js,
extra-web-uk,POST,/members/{param}/connect,members,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\members.js,
extra-web-uk,GET,/messages/new,messages,,,,,,,,messages/new,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\messages.js,
extra-web-uk,POST,/messages/new,messages,,,,,,,,messages/new,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\messages.js,
extra-web-uk,GET,/profile/edit,profile,,,,,,,,profile/edit,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\profile.js,
extra-web-uk,POST,/profile/edit,profile,,,,,,,,profile/edit,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\profile.js,
extra-web-uk,GET,/progress,progress,,,,,,,,gamification/index,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\gamification.js,
extra-web-uk,GET,/progress/badges,progress,,,,,,,,gamification/badges,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\gamification.js,
extra-web-uk,GET,/progress/leaderboard,progress,,,,,,,,gamification/leaderboard,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\gamification.js,
extra-web-uk,GET,/progress/xp-history,progress,,,,,,,,gamification/xp-history,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\gamification.js,
extra-web-uk,GET,/reports/my,reports,,,,,,,,reports/my,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\reports.js,
extra-web-uk,GET,/reports/new,reports,,,,,,,,reports/new,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\reports.js,
extra-web-uk,POST,/reports/new,reports,,,,,,,,reports/new,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\reports.js,
extra-web-uk,GET,/reviews/{param}/edit,reviews,,,,,,,,reviews/form,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\reviews.js,
extra-web-uk,POST,/reviews/{param}/edit,reviews,,,,,,,,reviews/form,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\reviews.js,
extra-web-uk,POST,/reviews/listing/{param},reviews,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\reviews.js,
extra-web-uk,POST,/reviews/user/{param},reviews,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\reviews.js,
extra-web-uk,GET,/search/suggestions,search,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\search.js,
extra-web-uk,GET,/service-unavailable,service-unavailable,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\server.js,
extra-web-uk,POST,/session/touch,session,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\server.js,
extra-web-uk,GET,/settings,settings,,,,,,,,settings/index,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\settings.js,
extra-web-uk,GET,/settings/notifications,settings,,,,,,,,settings/notifications,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\settings.js,
extra-web-uk,GET,/settings/password,settings,,,,,,,,settings/password,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\settings.js,
extra-web-uk,GET,/settings/privacy,settings,,,,,,,,settings/privacy,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\settings.js,
extra-web-uk,POST,/settings/notifications,settings,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\settings.js,
extra-web-uk,POST,/settings/password,settings,,,,,,,,settings/password,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\settings.js,
extra-web-uk,POST,/settings/privacy,settings,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\settings.js,
extra-web-uk,POST,/verify-2fa,verify-2fa,,,,,,,,,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\server.js,
extra-web-uk,GET,/wallet/transactions,wallet,,,,,,,,wallet/transactions,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\wallet.js,
extra-web-uk,GET,/wallet/transactions/{param},wallet,,,,,,,,wallet/transaction-detail,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\wallet.js,
extra-web-uk,GET,/wallet/transfer,wallet,,,,,,,,wallet/transfer,,,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\wallet.js,
matched,GET,/about,about,about,about,about,public-or-unknown,yes,,,public-info/about,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\public-info.js,
matched,GET,/accessibility,accessibility,accessibility,accessibility,accessibility,public-or-unknown,yes,,,legal/accessibility,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\legal.js,
matched,GET,/account,account,account,account,account,auth-optional,yes,,,account,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\server.js,
matched,GET,/achievements,achievements,achievements,achievements,achievements,auth-optional,yes,feature:gamification,service:ChallengeService,achievements/index,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\achievements.js,
matched,GET,/achievements/badges/{param},achievements,gamification.badge,gamificationBadgeDetail,gamification-badge,public-or-unknown,unknown,,,achievements/badge,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\gamification.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GamificationParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\achievements.js,
matched,GET,/achievements/collections,achievements,gamification.collections,gamificationCollections,gamification-collections,public-or-unknown,unknown,,,achievements/collections,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\gamification.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GamificationParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\achievements.js,
matched,GET,/achievements/engagement,achievements,gamification.engagement,gamificationEngagement,gamification-engagement,public-or-unknown,unknown,,,achievements/engagement,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\gamification.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GamificationParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\achievements.js,
matched,GET,/achievements/shop,achievements,gamification.shop,gamificationShop,gamification-shop,public-or-unknown,unknown,,,achievements/shop,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\gamification.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GamificationParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\achievements.js,
matched,GET,/achievements/showcase,achievements,gamification.showcase,gamificationShowcase,gamification-showcase,public-or-unknown,unknown,,,achievements/showcase,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\gamification.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GamificationParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\achievements.js,
matched,POST,/achievements/challenges/{param}/claim,achievements,achievements.claim-challenge,claimChallengeReward,,auth-optional,yes,feature:gamification,service:ChallengeService,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\achievements.js,"'throttle:20,1'"
matched,POST,/achievements/daily-reward,achievements,achievements.daily-reward,dailyReward,,auth-optional,yes,feature:gamification,,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\achievements.js,"'throttle:5,1'"
matched,POST,/achievements/shop/purchase,achievements,gamification.shop.purchase,gamificationPurchase,,public-or-unknown,unknown,,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\gamification.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GamificationParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\achievements.js,"'throttle:10,1'"
matched,POST,/achievements/showcase,achievements,gamification.showcase.update,gamificationUpdateShowcase,,public-or-unknown,unknown,,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\gamification.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\GamificationParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\achievements.js,"'throttle:10,1'"
matched,GET,/activity,activity,activity,activity,activity,auth-optional,yes,,service:MemberActivityService,activity/index,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\activity.js,
matched,GET,/activity/insights,activity,activity.insights,activityInsights,activity-insights,auth-optional,yes,,service:MemberActivityService,activity/insights,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\activity.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\ActivityParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\activity.js,
matched,POST,/appreciations/{param}/react,appreciations,saved.appreciations.react,savedReactAppreciation,,auth-optional,yes,,service:Social\AppreciationService,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\saved.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\SavedCollectionsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\saved-social.js,"'throttle:60,1'"
matched,GET,/blog,blog,blog.index,blog,blog-index,public-or-unknown,yes,feature:blog,service:BlogService,blog/index,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,
matched,GET,/blog/{param},blog,blog.show,blogPost,blog-post,auth-optional,yes,feature:blog,service:BlogService,blog/detail,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,
matched,GET,/blog/{param}/comments,blog,blogreviews.blog.comments,blogReviewsPostComments,blogreviews-post-comments,auth-optional,yes,feature:blog,,blog/comments,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\blogreviews.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\BlogReviewsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,
matched,GET,/blog/{param}/likers/{param},blog,blogreviews.blog.likers,blogReviewsPostLikers,blogreviews-likers,auth-optional,yes,feature:blog,,blog/likers,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\blogreviews.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\BlogReviewsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,
matched,GET,/blog/feed.xml,blog,blog.feed,blogFeed,,public-or-unknown,yes,feature:blog,service:BlogService,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,
matched,POST,/blog/{param}/comments,blog,blog.comments.store,storeBlogComment,,auth-optional,yes,feature:blog,service:BlogService,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,"'throttle:20,1'"
matched,POST,/blog/{param}/comments/add,blog,blogreviews.blog.comments.store,blogReviewsStorePostComment,,auth-optional,yes,feature:blog,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\blogreviews.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\BlogReviewsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,"'throttle:20,1'"
matched,POST,/blog/{param}/like,blog,blog.like,blogTogglePostLike,,auth-optional,yes,feature:blog,service:BlogService,,C:\platforms\htdocs\staging\routes\govuk-alpha.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\AlphaController.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,"'throttle:60,1'"
matched,POST,/blog/{param}/react,blog,blogreviews.blog.react,blogReviewsPostReaction,,auth-optional,yes,feature:blog,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\blogreviews.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\BlogReviewsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,"'throttle:60,1'"
matched,POST,/blog/comments/{param}/delete,blog,blogreviews.blog.comments.delete,blogReviewsDeleteComment,,auth-optional,yes,feature:blog,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\blogreviews.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\BlogReviewsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,"'throttle:30,1'"
matched,POST,/blog/comments/{param}/react,blog,blogreviews.blog.comments.react,blogReviewsCommentReaction,,auth-optional,yes,feature:blog,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\blogreviews.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\BlogReviewsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,"'throttle:60,1'"
matched,POST,/blog/comments/{param}/update,blog,blogreviews.blog.comments.update,blogReviewsUpdateComment,,auth-optional,yes,feature:blog,,,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\blogreviews.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\BlogReviewsParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\blog-posts.js,"'throttle:30,1'"
matched,GET,/chat,chat,chat.index,aiChat,ai-chat,auth-optional,yes,feature:ai_chat,,ai-chat/index,C:\platforms\htdocs\staging\routes\govuk-alpha-parity\aichat.php,C:\platforms\htdocs\staging\app\Http\Controllers\GovukAlpha\Concerns\AiChatParity.php,C:\Users\jaspe\.config\superpowers\worktrees\asp.net-backend\codex-web-uk-laravel-parity\apps\web-uk\src\routes\ai-chat.js,
